NameOfTheCompany,Sector,P3_1_raw,P3_2_raw,P3_3_raw,P3_4_raw,P3_5_raw,P3_6_raw,P5_1_raw,P5_2_raw,P5_3_raw,P5_4_raw,P8_1_raw,P8_2_raw,P9_1_raw,P3_1_score,P3_2_score,P3_3_score,P3_4_score,P3_5_score,P3_6_score,P5_1_score,P5_2_score,P5_3_score,P5_4_score,P8_1_score,P8_2_score,P9_1_score,P3_composite,P5_composite,P8_composite,P9_composite,fatality_flag,flag_A,flag_B,flag_C,flag_D,social_quant_score,global_scored,final_social_score
"Heubach Colorants India Limited, formerly known as Clariant Chemicals (India)
Limited",Manufacturing,1.0,0.625,0.0006500000000822055,0.0,1.0,1.0,1.0,1.0,1.0,0.04177892189961736,0.41690000000000005,0.0,0.0,34.89254108723135,69.59544879898863,58.63095238095239,0.0,10.429835651074598,23.794416243654823,7.458912768647281,18.63753213367609,17.38305941845765,99.29123711340206,49.43109987357776,63.93775372124493,80.53097345132744,32.89053236031697,35.69268535854577,56.68442679741135,80.53097345132744,0,0,0,0,0,42.20441418436225,False,
Hikal Limited,Manufacturing,1.0,0.37878750000000005,0.0012000000000672421,0.0,0.0,1.0,0.6445166666666667,0.7864130061180999,1.0,0.0,0.505,0.0,0.3333333333333333,34.89254108723135,44.879898862199745,43.898809523809526,0.0,98.48293299620734,23.794416243654823,44.87989886219975,66.58097686375321,17.38305941845765,38.91752577319588,30.84702907711757,63.93775372124493,52.275600505689,40.991433118850466,41.94036522940162,47.39239139918125,52.275600505689,0,0,0,0,0,43.41211983827684,False,
Himadri Speciality Chemical Ltd,Manufacturing,1.0,0.25,0.0015078095066554074,1.93,0.9824999999999999,1.0,0.6843833333333333,1.0,1.0,0.0,0.35115,0.0,1.0,34.89254108723135,20.606826801517066,36.458333333333336,90.2654867256637,23.261694058154234,23.794416243654823,36.03034134007586,18.63753213367609,17.38305941845765,38.91752577319588,59.292035398230084,63.93775372124493,16.56131479140329,38.21321637492576,27.74211466635137,61.61489455973751,16.56131479140329,0,0,0,0,0,35.893392346294235,False,
Himatsingka Seide Limited,Manufacturing,1.0,0.25,0.003938779225152622,1.11,1.0,1.0,0.8333333333333334,1.0,1.0,0.0,0.5056,0.0,0.6033333333333334,34.89254108723135,20.606826801517066,16.666666666666657,86.21997471554992,10.429835651074598,23.794416243654823,24.525916561314787,18.63753213367609,17.38305941845765,38.91752577319588,30.59418457648546,63.93775372124493,44.75347661188369,32.10171019428241,24.8660084716611,47.265969148865196,44.75347661188369,0,0,0,0,0,33.10903007631249,False,
Hindustan Construction Company Ltd.,Manufacturing,1.0,0.5,1.98294665873488e-06,14.0,0.09405,0.9291,0.0,0.9707191611435355,0.5,0.0,0.52,0.0,0.0,34.89254108723135,54.9936788874842,93.30357142857143,98.23008849557522,94.05815423514538,59.64467005076142,95.448798988622,41.51670951156813,60.93552465233881,38.91752577319588,27.180783817951962,63.93775372124493,80.53097345132744,90.0,90.0,45.55926876959845,80.53097345132744,1,0,1,0,0,82.3869876605725,False,
Hindustan Foods Limited,Manufacturing,0.8571500000000001,0.2226125000000001,8.363313722198986e-08,1.13,0.95275,0.665,0.5133,0.8334069662643363,0.5,0.0,0.2355,0.0,0.0,78.00252844500632,10.872313527180784,93.75,86.5992414664981,26.801517067003786,82.99492385786802,50.94816687737042,60.02570694087404,60.93552465233881,38.91752577319588,70.67003792667509,63.93775372124493,80.53097345132744,63.17008739392616,52.70673106094478,67.30389582396,80.53097345132744,0,0,0,0,0,61.864072547627885,False,
Hindustan Oil Exploration Company Limited,Manufacturing,1.0,1.0,,0.0,0.5,0.0,0.13731666666666667,0.43840255826598223,0.0,0.0,0.0,,1.0,34.89254108723135,93.8685208596713,,0.0,75.53729456384323,97.20812182741116,83.05941845764855,90.87403598971723,89.25410872313527,38.91752577319588,94.43742098609356,,16.56131479140329,60.301295667631415,75.52627223592424,94.43742098609356,16.56131479140329,0,0,0,0,0,66.37645817668042,False,
Hindustan Unilever Limited,Manufacturing,1.0,0.25,0.0008533130084682618,0.13,0.9225,0.8932,0.89785,1.0,0.9135,0.002827140549273021,0.5770000000000001,2.823056534057959e-11,1.0,34.89254108723135,20.606826801517066,51.19047619047619,64.85461441213653,29.835651074589137,63.19796954314721,17.69911504424779,18.63753213367609,36.53603034134007,84.66494845360825,18.078381795195952,11.772665764546687,16.56131479140329,44.09634651818291,39.38440649321805,14.92552377987132,16.56131479140329,0,0,0,0,0,35.31804092602051,False,
Hindustan Zinc Limited,Manufacturing,1.0,0.125,0.0006873437299881639,1.22,0.89325,1.0,0.40481666666666666,0.6262180459982947,1.0,0.009868421052631578,0.545,4.12931558452421e-12,0.3333333333333333,34.89254108723135,7.774968394437421,57.44047619047619,87.35777496839442,34.13400758533503,23.794416243654823,62.83185840707964,83.67609254498714,17.38305941845765,91.88144329896907,22.250316055625788,19.079837618403246,52.275600505689,40.89903074492154,63.94311341737338,20.665076837014517,52.275600505689,0,0,0,0,0,47.06702357017038,False,
Hindware Home Innovation Limited,Manufacturing,1.0,0.625,0.000532341345722309,0.0,0.7098,1.0,0.8333333333333334,1.0,0.0,0.0,0.655,0.0,0.3333333333333333,34.89254108723135,69.59544879898863,63.24404761904761,0.0,54.614412136536025,23.794416243654823,24.525916561314787,18.63753213367609,89.25410872313527,38.91752577319588,9.10240202275601,63.93775372124493,52.275600505689,41.02347764757641,42.8337707978305,36.52007787200047,52.275600505689,0,0,0,0,0,42.10678256964022,False,
Hitachi Energy India Limited,Manufacturing,1.0,0.25,0.001506042999633412,0.67,1.0,0.8083,1.0,0.6591427357052682,1.0,0.0,0.52,1.6611010235819065e-17,1.0,34.89254108723135,20.606826801517066,36.75595238095239,90.0,10.429835651074598,72.20812182741116,7.458912768647281,81.23393316195373,17.38305941845765,38.91752577319588,27.180783817951962,27.334235453315287,16.56131479140329,90.0,36.24835778056364,27.257509635633625,16.56131479140329,1,0,0,0,0,54.43168314768264,False,
Honasa Consumer Limited,Manufacturing,1.0,1.0,0.00021010254132973767,3.49,0.8569,0.7839,0.3333333333333333,1.0,0.0,0.0,0.815,0.0,0.7733333333333333,34.89254108723135,93.8685208596713,81.54761904761905,93.80530973451326,37.92667509481669,75.50761421319797,69.0897597977244,18.63753213367609,89.25410872313527,38.91752577319588,3.0341340075853367,63.93775372124493,35.27180783817951,69.59138000617493,53.97473160693291,33.485943864415134,35.27180783817951,0,0,0,0,0,55.277780428376715,False,
Honeywell Automation India Limited,Manufacturing,1.0,0.25,0.0010226208664186093,0.0,1.0,1.0,1.0,0.7635135135135135,1.0,0.0,0.3639,0.0,1.0,34.89254108723135,20.606826801517066,46.875,0.0,10.429835651074598,23.794416243654823,7.458912768647281,70.56555269922879,17.38305941845765,38.91752577319588,57.016434892541085,63.93775372124493,16.56131479140329,22.766436630579637,33.5812626648824,60.47709430689301,16.56131479140329,0,0,0,0,0,31.587712210114972,False,
Housing & Urban Development Corporation Limited,Manufacturing,0.5,0.5,0.0001181867582027391,0.0,0.211,1.0,0.0,1.0,0.0,0.0,0.8835999999999999,1.284638676102766e-11,0.0,88.62199747155499,54.9936788874842,87.20238095238095,0.0,92.16182048040454,23.794416243654823,95.448798988622,18.63753213367609,89.25410872313527,38.91752577319588,1.7699115044247833,13.802435723951291,80.53097345132744,57.795715672579924,90.0,7.786173614188037,80.53097345132744,0,0,1,0,0,63.839309656292926,False,
IDBI Bank Ltd.,Manufacturing,1.0,0.625,0.004014851466735737,0.0,0.8934,0.8276,0.7628,0.8530699444592239,0.5,0.0014322087842138765,0.0,1.3868050913139244e-12,0.0,34.89254108723135,69.59544879898863,16.36904761904762,0.0,34.00758533501896,69.9238578680203,32.61694058154235,57.0694087403599,60.93552465233881,81.18556701030928,94.43742098609356,22.462787550744252,80.53097345132744,37.46474678471781,57.951860246137585,58.450104268418904,80.53097345132744,0,0,0,0,0,52.08966278543086,False,
IFB Industries Ltd.,Manufacturing,1.0,0.25,0.006550786258716065,0.21,0.8591,0.9858,0.8109333333333333,0.9965523606504665,1.0,0.0,0.5285,0.0,0.8366666666666666,34.89254108723135,20.606826801517066,10.863095238095227,69.91150442477876,37.2945638432364,49.8730964467005,31.3527180783818,38.17480719794345,17.38305941845765,38.91752577319588,25.91656131479141,63.93775372124493,34.7661188369153,37.24027130692655,31.457027616994694,44.92715751801817,34.7661188369153,0,0,0,0,0,36.12175370011302,False,
IFGL REFRACTORIES LIMITED,Manufacturing,1.0,0.375,,2.38,1.0,1.0,1.0,0.6666666666666666,1.0,0.0,0.5,0.0,1.0,34.89254108723135,40.07585335018963,,91.78255372945637,10.429835651074598,23.794416243654823,7.458912768647281,80.65552699228792,17.38305941845765,38.91752577319588,35.524652338811634,63.93775372124493,16.56131479140329,40.19504001232135,36.103756238147184,49.73120303002828,16.56131479140329,0,0,0,0,0,37.83014262192462,False,
IG Petrochemicals Limited,Manufacturing,1.0,0.375,0.002473581919728737,4.39,1.0,0.66,0.3333333333333333,1.0,0.5,0.0,0.487,0.0,1.0,34.89254108723135,40.07585335018963,25.74404761904762,94.5638432364096,10.429835651074598,83.3756345177665,69.0897597977244,18.63753213367609,60.93552465233881,38.91752577319588,41.340075853350186,63.93775372124493,16.56131479140329,48.180292576953214,46.895085589233794,52.63891478729756,16.56131479140329,0,0,0,0,0,45.237365684248076,False,
IGARASHI MOTORS INDIA LIMITED,Manufacturing,1.0,0.25,0.00764795942292839,0.0,0.5571999999999999,1.0,0.18086666666666665,1.0,0.67,0.0,0.28795,0.0,0.06633333333333334,34.89254108723135,20.606826801517066,8.92857142857143,0.0,68.26801517067004,23.794416243654823,81.03666245259166,18.63753213367609,42.85714285714286,38.91752577319588,65.86599241466499,63.93775372124493,60.176991150442475,26.081728455274117,45.362215804151624,64.90187306795497,60.176991150442475,0,0,0,0,0,42.062446988800204,False,
IIFL Finance Limited (“IIFL”),Manufacturing,1.0,1.0,7.905426704120568e-06,0.0,0.5715,0.7337,0.48865,0.8043478260869565,0.0,0.0015814443858724301,0.09575,2.312988857112199e-12,0.0,34.89254108723135,93.8685208596713,92.55952380952381,0.0,66.87737041719342,80.0761421319797,56.76359039190898,64.26735218508998,89.25410872313527,81.5721649484536,81.92161820480405,21.24492557510149,80.53097345132744,61.3790163842666,72.96430406214697,51.58327188995277,80.53097345132744,0,0,0,0,0,65.87970110408374,False,
IKIO LIGHTING LIMITED,Manufacturing,1.0,0.25,0.00043780293491883006,0.0,1.0,0.7963,0.40778333333333333,1.0,1.0,0.0,0.2405,0.0,1.0,34.89254108723135,20.606826801517066,68.45238095238095,0.0,10.429835651074598,73.73096446700508,62.579013906447535,18.63753213367609,17.38305941845765,38.91752577319588,69.91150442477876,63.93775372124493,16.56131479140329,34.68542482653484,34.37928280794429,66.92462907301184,16.56131479140329,0,0,0,0,0,37.60174475348654,False,
INDIAN RAILWAY FINANCE CORPORATION LIMITED,Manufacturing,0.5,0.5,3.000000375310851e-06,0.0,0.4881,1.0,0.3333333333333333,0.0,0.0,0.0,0.8876,1.8765542560625838e-13,0.3333333333333333,88.62199747155499,54.9936788874842,93.00595238095238,0.0,77.74968394437421,23.794416243654823,69.0897597977244,98.0719794344473,89.25410872313527,38.91752577319588,1.6434892541087152,25.575101488497978,52.275600505689,56.36095482133677,90.0,13.609295371303347,52.275600505689,0,0,1,0,0,61.31333628479911,False,
INDIGO PAINTS LIMITED,Manufacturing,1.0,0.625,,23.032799999999405,0.82705,1.0,0.8219666666666666,0.8289669592950882,0.5,0.0,0.6918,0.0,1.0,34.89254108723135,69.59544879898863,,98.86219974715549,41.08723135271808,23.794416243654823,30.72060682680153,60.411311053984576,60.93552465233881,38.91752577319588,6.826801517067011,63.93775372124493,16.56131479140329,53.64636744594967,47.746242076580195,35.38227761915597,16.56131479140329,0,0,0,0,0,45.133204827196664,False,
INDO RAMA SYNTHETICS (INDIA) LIMITED,Manufacturing,0.8939,0.45640000000000003,0.0004992297751914771,0.96,0.9868,0.8207,0.77025,0.0,0.0,0.0,0.51675,0.00026708320855961217,0.0,76.99115044247787,50.316055625790135,65.32738095238096,90.0,22.50316055625791,70.68527918781726,32.4905183312263,98.0719794344473,89.25410872313527,38.91752577319588,27.939317319848286,1.2178619756427622,80.53097345132744,90.0,64.6835330655012,14.578589647745524,80.53097345132744,1,0,0,0,0,68.87912236521998,False,
INFOBEANS TECHNO. LTD.,Manufacturing,0.5,0.5,,0.0,0.9674,0.8184,0.5,0.0,0.0,0.0,0.5349999999999999,0.0,0.0,88.62199747155499,54.9936788874842,,0.0,24.65233881163084,70.93908629441624,53.72945638432364,98.0719794344473,89.25410872313527,38.91752577319588,24.27307206068268,63.93775372124493,80.53097345132744,47.84142029301726,69.99326757877552,44.105412890963805,80.53097345132744,0,0,0,0,0,58.30312104855565,False,
INOX INDIA LIMITED,Manufacturing,0.50605,0.00605,,0.0,1.0,1.0,0.0,0.950538051269847,1.0,0.0,0.5,,1.0,84.95575221238938,5.183312262958281,,0.0,10.429835651074598,23.794416243654823,95.448798988622,44.21593830334191,17.38305941845765,38.91752577319588,35.524652338811634,,16.56131479140329,24.872663274015416,48.99133062090436,35.524652338811634,16.56131479140329,0,0,0,0,0,34.08086035688476,False,
IOL Chemicals and Pharmaceuticals Limited,Manufacturing,1.0,1.0,0.0028481763989490804,0.0,0.8241499999999999,1.0,0.26056666666666667,0.7216,1.0,0.0,0.09955,0.0,1.0,34.89254108723135,93.8685208596713,22.61904761904762,0.0,41.71934260429836,23.794416243654823,77.87610619469027,76.47814910025707,17.38305941845765,38.91752577319588,81.66877370417194,63.93775372124493,16.56131479140329,36.148978068983915,52.66371012165022,72.80326371270843,16.56131479140329,0,0,0,0,0,45.468510806217736,False,
IRM Energy Limited,Manufacturing,1.0,1.0,0.0002999999490350459,0.0,1.0,0.8884,0.8333333333333334,1.0,0.5,0.0,0.0,0.0,0.3333333333333333,34.89254108723135,93.8685208596713,77.08333333333334,0.0,10.429835651074598,63.70558375634518,24.525916561314787,18.63753213367609,60.93552465233881,38.91752577319588,94.43742098609356,63.93775372124493,52.275600505689,46.663302447942634,35.75412478013139,79.18758735366924,52.275600505689,0,0,0,0,0,48.284962805842326,False,
ITC Limited,Manufacturing,1.0,0.25093750000000004,,0.09,0.54505,0.4222,1.0,0.9852215024619162,0.7,0.0006482561908466226,0.587,,1.0,34.89254108723135,28.950695322376742,,62.19974715549936,68.77370417193426,89.9746192893401,7.458912768647281,39.97429305912596,41.84576485461441,78.73711340206185,17.31984829329963,,16.56131479140329,56.95826140527636,42.00402102111238,17.31984829329963,16.56131479140329,0,0,0,0,0,41.73882064263515,False,
India Glycols Limited,Manufacturing,1.0,0.375,7.879961680709172e-05,0.159,0.5359,0.6684,0.03791666666666666,1.0,1.0,0.0,0.46565,9.38466950161168e-12,1.0,34.89254108723135,40.07585335018963,89.73214285714286,90.0,69.27939317319849,82.61421319796955,87.10493046776233,18.63753213367609,17.38305941845765,38.91752577319588,44.50063211125158,14.749661705006773,16.56131479140329,90.0,40.510761948272986,29.625146908129178,16.56131479140329,1,0,0,0,0,56.27867019725525,False,
India Nippon Electricals Limited,Manufacturing,1.0,0.26681875,0.007474,9.68,0.4987,1.0,0.38475,0.7104509283819629,1.0,0.04177892189961736,0.6699999999999999,0.0,0.0,34.89254108723135,30.214917825537295,9.226190476190482,97.34513274336283,77.24399494310998,23.794416243654823,63.84323640960809,77.6349614395887,17.38305941845765,99.29123711340206,8.154235145385584,63.93775372124493,80.53097345132744,45.45286555318112,64.53812359526412,36.04599443331526,80.53097345132744,0,0,0,0,0,54.22948598974493,False,
India Pesticides Limited.,Manufacturing,0.5043,0.19179999999999997,1.3970588235294118e-11,0.0,0.5153,0.4405,0.2884666666666667,1.0,0.5,,0.2008,4.411764705882353e-12,1.0,85.08217446270544,10.11378002528445,95.08928571428571,0.0,71.30214917825538,89.34010152284264,75.85335018963337,18.63753213367609,60.93552465233881,,73.07206068268016,18.673883626522326,16.56131479140329,58.487915150562266,90.0,45.87297215460124,16.56131479140329,0,0,1,0,0,63.432243362555425,False,
India Shelter Finance Corporation Limited,Manufacturing,0.8652,0.8652,0.0014710383710122732,0.0,1.0,0.626,0.3333333333333333,1.0,0.0,0.0,0.0,1.0158186767144871e-05,1.0,77.74968394437421,86.21997471554994,37.5,0.0,10.429835651074598,85.27918781725889,69.0897597977244,18.63753213367609,89.25410872313527,38.91752577319588,94.43742098609356,3.2476319350473517,16.56131479140329,49.52978035470961,53.97473160693291,48.842526460570454,16.56131479140329,0,0,0,0,0,47.68557865253626,False,
IndiaMART InterMESH Limited,Manufacturing,1.0,1.0,0.003321551691019856,0.0,1.0,1.0,0.3333333333333333,0.7864403066812705,0.0,0.0010070493454179255,0.0,0.0,0.0,34.89254108723135,93.8685208596713,19.19642857142857,0.0,10.429835651074598,23.794416243654823,69.0897597977244,66.45244215938303,89.25410872313527,79.89690721649485,94.43742098609356,63.93775372124493,80.53097345132744,30.363623735510107,76.17330447418439,79.18758735366924,80.53097345132744,0,0,0,0,0,58.737341508351705,False,
Indian Metals & Ferro Alloys Limited,Manufacturing,1.0,0.25,0.0011064431311754318,0.34,0.8623000000000001,1.0,0.18323333333333333,0.7193460490463215,0.05,0.0,0.07635,0.0006963658993383998,0.0,34.89254108723135,20.606826801517066,44.94047619047619,74.3362831858407,37.16814159292036,23.794416243654823,80.9102402022756,76.60668380462725,78.25537294563843,38.91752577319588,82.9329962073325,0.40595399188092074,80.53097345132744,39.28978085027342,68.67245568143429,41.66947509960671,80.53097345132744,0,0,0,0,0,54.05479043868512,False,
Indian Railway Catering and Tourism Corporation Limited,Manufacturing,1.0,1.0,0.0006999957964286506,1.07,0.69165,1.0,0.08515,1.0,0.0,0.005714285714285714,0.8160000000000001,9.835654411168057e-07,0.0255,34.89254108723135,93.8685208596713,56.99404761904761,85.71428571428571,56.1314791403287,23.794416243654823,85.20859671302149,18.63753213367609,89.25410872313527,88.78865979381443,2.9077117572692828,5.68335588633289,60.556257901390644,58.56588177736992,70.47222434091182,4.295533821801087,60.556257901390644,0,0,0,0,0,54.79158709367633,False,
Indo Count Industries Limited,Manufacturing,0.7617,0.16370000000000007,,1.0,0.8363499999999999,1.0,1.0,0.8366536105363709,0.5,0.0,0.48,,0.10263333333333334,79.7724399494311,9.481668773704172,,84.70290771175726,40.07585335018964,23.794416243654823,7.458912768647281,59.383033419023135,60.93552465233881,38.91752577319588,42.60429835651075,,59.67130214917826,47.56545720574739,41.67374915330127,42.60429835651075,59.67130214917826,0,0,0,0,0,45.96977005434884,False,
Infibeam Avenues Limited,Manufacturing,0.5,0.5,,0.0,0.5,1.0,0.3333333333333333,0.9111722485891194,0.0,0.0,0.0,0.0,0.0,88.62199747155499,54.9936788874842,,0.0,75.53729456384323,23.794416243654823,69.0897597977244,49.48586118251927,89.25410872313527,38.91752577319588,94.43742098609356,63.93775372124493,80.53097345132744,48.589477433307444,61.686813869143705,79.18758735366924,80.53097345132744,0,0,0,0,0,60.957411275706406,False,
Ingersoll Rand (India) Limited,Manufacturing,1.0,0.375,0.0018499369692301989,0.0,0.52205,0.7548,0.9016000000000001,1.0,0.0,0.0,0.4385,1.1597689690118565e-10,0.6666666666666666,34.89254108723135,40.07585335018963,32.29166666666666,0.0,70.9228824273072,78.2994923857868,17.572692793931736,18.63753213367609,89.25410872313527,38.91752577319588,47.91403286978508,8.930987821380242,40.58154235145386,42.74707265286361,41.095464855984744,28.422510345582662,40.58154235145386,0,0,0,0,0,39.803772547722886,False,
